Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Unemployment rate,Inflation rate,GDP,Daytime/evening attendance,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Target,Marital status,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Application order
19,2,5,9.4,-0.8,-3.12,1,0,0,1,1,0,Enrolled,1,1,8,1,2,3,10,2,1
19,3,1,13.9,-0.3,0.79,1,0,0,1,1,0,Dropout,1,15,4,14,13,28,10,11,1
22,3,3,15.5,2.8,-4.06,1,0,0,1,1,0,Enrolled,1,15,4,14,13,1,2,2,1
18,6,6,10.8,1.4,1.74,1,1,0,1,0,0,Graduate,1,7,10,1,13,28,5,6,2
18,6,5,10.8,1.4,1.74,1,1,0,1,0,1,Graduate,1,7,15,1,22,27,10,4,4
23,11,6,9.4,-0.8,-3.12,1,0,0,1,0,0,Dropout,1,14,9,1,4,14,3,2,1
20,0,0,9.4,-0.8,-3.12,1,1,1,0,1,0,Dropout,1,9,2,1,1,4,10,6,4
18,6,6,16.2,0.3,-0.92,1,1,0,1,1,0,Graduate,1,8,15,1,2,1,4,4,3
18,6,6,12.4,0.5,1.79,1,1,0,1,1,0,Graduate,1,1,15,1,13,14,10,8,4
18,5,3,8.9,1.4,3.51,1,1,0,1,1,0,Enrolled,1,8,7,1,1,14,20,44,3
20,6,6,12.7,3.7,-1.7,1,1,0,1,1,0,Graduate,1,8,15,1,13,1,10,10,2
20,5,3,15.5,2.8,-4.06,1,1,0,1,1,0,Graduate,1,1,15,1,3,1,3,5,3
21,5,5,12.4,0.5,1.79,1,0,0,1,1,0,Dropout,1,15,5,14,1,1,5,5,1
22,0,0,13.9,-0.3,0.79,1,0,0,1,1,0,Enrolled,1,14,2,1,13,14,10,5,1
20,5,5,11.1,0.6,2.02,1,1,0,1,1,0,Dropout,1,8,7,1,13,1,6,5,1
19,0,0,15.5,2.8,-4.06,1,0,1,1,1,0,Enrolled,1,1,2,1,1,27,10,10,1
19,2,3,12.4,0.5,1.79,1,1,0,1,1,0,Enrolled,1,15,7,14,23,14,10,6,1
20,6,6,8.9,1.4,3.51,1,1,0,1,1,0,Graduate,1,8,14,1,1,1,5,5,1
19,4,2,12.4,0.5,1.79,1,1,0,1,1,0,Dropout,1,15,6,14,13,27,6,8,1
19,3,2,11.1,0.6,2.02,1,1,0,1,1,0,Dropout,1,1,7,1,1,10,4,4,1
24,7,6,8.9,1.4,3.51,1,0,1,1,1,0,Enrolled,1,6,7,1,2,2,3,3,1
18,3,4,10.8,1.4,1.74,1,0,1,1,1,0,Dropout,1,8,14,1,13,1,6,5,1
18,5,5,8.9,1.4,3.51,1,0,0,0,1,1,Enrolled,1,1,7,1,13,14,10,9,1
18,5,5,8.9,1.4,3.51,1,1,1,1,0,0,Dropout,1,1,10,1,13,28,10,8,1
18,6,6,8.9,1.4,3.51,1,1,0,1,0,0,Graduate,1,8,15,1,1,1,8,8,5
21,6,6,12.4,0.5,1.79,1,1,0,1,0,1,Graduate,1,8,10,1,13,27,10,10,1
18,4,5,11.1,0.6,2.02,1,0,0,1,0,0,Dropout,1,6,6,1,22,27,10,10,1
18,7,8,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,1,12,1,1,14,4,4,1
18,6,6,10.8,1.4,1.74,1,1,0,1,0,1,Graduate,1,1,10,1,13,27,10,10,2
23,4,0,13.9,-0.3,0.79,0,1,0,1,0,0,Dropout,1,9,3,1,3,14,3,5,6
21,3,4,8.9,1.4,3.51,1,1,0,1,0,0,Graduate,1,1,9,1,3,14,3,5,2
20,1,1,9.4,-0.8,-3.12,1,0,0,1,0,0,Enrolled,1,1,10,1,13,28,8,6,1
26,7,2,7.6,2.6,0.32,0,1,0,1,0,0,Dropout,1,8,3,1,19,24,1,1,1
18,6,5,7.6,2.6,0.32,1,1,0,1,0,1,Enrolled,1,1,15,1,1,14,5,5,6
18,0,0,16.2,0.3,-0.92,1,1,0,1,0,0,Dropout,1,1,2,1,3,27,10,10,1
19,6,6,8.9,1.4,3.51,1,0,0,0,0,1,Graduate,1,1,14,1,13,14,10,9,1
20,6,7,13.9,-0.3,0.79,1,1,0,1,0,1,Graduate,1,1,12,1,13,1,10,4,3
19,6,2,16.2,0.3,-0.92,1,1,1,0,0,0,Dropout,1,1,15,1,23,14,8,8,3
21,3,2,12.4,0.5,1.79,1,1,1,1,0,0,Enrolled,1,15,10,14,22,14,29,15,1
33,9,7,10.8,1.4,1.74,1,0,0,1,0,0,Graduate,1,12,11,1,22,27,5,7,1
18,4,4,7.6,2.6,0.32,1,0,0,1,0,0,Graduate,1,1,6,1,3,28,5,7,2
21,18,18,7.6,2.6,0.32,1,0,0,1,0,0,Graduate,1,13,12,6,22,1,10,5,1
19,6,6,8.9,1.4,3.51,1,1,0,1,0,0,Graduate,1,1,15,1,3,14,3,4,1
33,7,6,8.9,1.4,3.51,1,0,1,0,0,0,Enrolled,4,12,16,12,23,14,10,10,1
18,7,8,15.5,2.8,-4.06,1,1,0,1,0,0,Graduate,2,1,12,1,23,28,6,6,4
18,6,6,11.1,0.6,2.02,1,0,0,1,0,1,Graduate,1,1,14,1,1,14,5,5,1
20,6,6,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,1,15,1,13,28,5,5,3
20,0,0,11.1,0.6,2.02,1,1,0,0,0,0,Dropout,1,1,11,1,22,27,7,7,2
20,6,5,10.8,1.4,1.74,0,0,0,1,0,1,Graduate,1,8,3,1,13,1,2,2,2
19,4,5,10.8,1.4,1.74,1,1,0,1,0,1,Graduate,1,8,6,1,1,27,5,10,1
19,6,6,13.9,-0.3,0.79,1,1,0,1,0,1,Graduate,1,1,10,1,23,27,9,9,3
21,6,6,11.1,0.6,2.02,1,1,0,1,0,0,Graduate,1,8,10,1,26,1,3,4,3
26,3,4,12.4,0.5,1.79,1,1,0,1,0,0,Enrolled,1,12,6,1,3,3,5,3,1
21,0,0,16.2,0.3,-0.92,1,0,0,1,0,0,Dropout,1,8,10,1,22,27,9,7,1
18,7,7,12.7,3.7,-1.7,1,1,0,1,0,0,Graduate,1,1,12,1,13,28,6,6,4
27,6,1,12.4,0.5,1.79,1,0,0,1,0,0,Dropout,5,12,16,12,22,27,10,9,1
20,12,11,15.5,2.8,-4.06,1,1,0,1,0,1,Graduate,1,14,5,1,1,28,4,10,1
21,5,4,16.2,0.3,-0.92,1,0,0,1,0,0,Enrolled,1,14,14,14,13,3,8,11,1
18,7,8,15.5,2.8,-4.06,1,1,0,1,0,1,Graduate,1,8,13,1,23,27,10,10,1
20,6,5,16.2,0.3,-0.92,1,1,0,1,0,0,Enrolled,1,15,6,14,1,14,10,10,1
18,6,6,11.1,0.6,2.02,1,1,0,1,0,0,Graduate,1,1,15,1,1,14,5,11,1
20,6,6,13.9,-0.3,0.79,1,0,0,1,0,1,Graduate,1,15,10,14,1,1,4,6,1
19,3,3,12.7,3.7,-1.7,1,1,0,1,0,1,Graduate,1,1,6,1,1,14,5,11,2
20,6,7,13.9,-0.3,0.79,1,1,0,1,0,0,Graduate,1,1,12,1,22,3,10,3,5
20,5,5,10.8,1.4,1.74,0,0,0,1,0,1,Graduate,1,1,17,1,13,27,6,9,1
20,2,4,12.7,3.7,-1.7,1,0,0,1,0,0,Enrolled,1,15,6,14,23,1,6,6,1
19,0,0,13.9,-0.3,0.79,1,1,1,1,0,0,Dropout,1,1,10,1,13,1,8,11,3
18,6,6,8.9,1.4,3.51,1,0,0,1,0,0,Graduate,1,1,15,1,3,3,15,20,1
18,3,5,10.8,1.4,1.74,1,1,0,1,0,0,Graduate,1,1,6,1,23,28,10,11,1
19,6,7,13.9,-0.3,0.79,1,1,0,1,0,1,Graduate,1,8,12,1,23,27,10,9,1
19,6,7,12.4,0.5,1.79,1,1,0,1,0,0,Dropout,1,1,12,1,10,27,6,10,6
43,6,5,16.2,0.3,-0.92,1,0,0,1,1,0,Enrolled,1,12,4,12,22,27,10,5,1
47,8,5,9.4,-0.8,-3.12,1,0,0,1,1,0,Dropout,2,13,5,1,22,17,1,5,1
23,0,0,7.6,2.6,0.32,1,1,0,0,1,0,Dropout,1,13,9,1,19,24,13,13,1
19,6,6,8.9,1.4,3.51,1,1,1,1,0,1,Graduate,1,1,10,1,13,14,10,10,1
20,6,6,12.7,3.7,-1.7,1,1,0,1,0,0,Graduate,1,13,12,1,3,3,3,3,1
19,12,11,8.9,1.4,3.51,1,1,0,1,0,1,Graduate,1,1,2,1,1,3,5,5,1
19,6,6,15.5,2.8,-4.06,1,1,0,1,0,0,Graduate,1,8,6,1,22,27,10,10,1
19,6,6,13.9,-0.3,0.79,1,1,0,1,0,0,Graduate,1,15,6,14,13,27,5,8,1
39,6,4,11.1,0.6,2.02,0,0,1,1,0,1,Graduate,1,12,3,12,13,14,22,27,1
20,6,6,10.8,1.4,1.74,1,1,0,1,0,1,Graduate,1,1,5,1,1,1,4,6,1
21,6,6,7.6,2.6,0.32,1,1,0,1,0,0,Graduate,1,8,5,1,23,14,10,4,1
22,9,4,9.4,-0.8,-3.12,1,1,1,0,0,0,Graduate,1,14,10,1,22,14,10,8,5
19,1,0,7.6,2.6,0.32,1,1,0,1,0,0,Dropout,1,1,15,1,13,28,6,1,2
22,6,6,13.9,-0.3,0.79,1,1,0,1,0,0,Graduate,1,8,14,1,1,14,20,18,1
19,6,6,12.7,3.7,-1.7,1,1,0,1,0,1,Graduate,1,3,16,1,13,14,4,4,2
18,0,0,7.6,2.6,0.32,1,1,1,1,1,0,Dropout,1,1,2,1,22,28,10,10,1
26,5,5,11.1,0.6,2.02,1,0,0,1,1,0,Enrolled,5,12,9,1,13,14,10,10,1
36,0,0,12.7,3.7,-1.7,0,0,0,0,1,0,Dropout,1,12,17,1,22,27,10,10,1
20,0,0,12.4,0.5,1.79,1,1,1,1,1,1,Graduate,1,9,2,1,13,2,6,6,1
30,2,4,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,2,12,9,1,22,27,10,8,1
24,6,6,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,1,14,4,1,1,1,5,11,1
26,11,11,7.6,2.6,0.32,1,0,0,1,1,0,Dropout,1,1,9,1,19,24,1,1,1
19,1,0,13.9,-0.3,0.79,1,0,0,0,1,0,Dropout,1,1,9,1,13,28,10,8,1
34,5,4,12.4,0.5,1.79,1,0,0,1,1,0,Graduate,5,12,10,1,13,28,10,11,1
33,1,3,9.4,-0.8,-3.12,1,1,0,1,1,0,Enrolled,1,14,8,1,1,1,2,2,1
19,5,4,9.4,-0.8,-3.12,1,1,0,1,1,0,Graduate,1,8,9,1,13,1,10,5,6
26,1,1,8.9,1.4,3.51,1,1,1,0,1,0,Dropout,1,8,7,1,13,1,5,6,5
29,1,0,16.2,0.3,-0.92,1,0,0,1,1,0,Dropout,1,12,14,1,23,27,8,8,1
19,5,2,8.9,1.4,3.51,1,1,0,1,1,1,Dropout,1,8,7,1,13,27,10,8,5
18,0,0,12.7,3.7,-1.7,1,1,0,1,1,0,Dropout,1,8,2,1,1,1,10,10,1
29,2,1,11.1,0.6,2.02,0,0,0,0,1,0,Dropout,1,12,17,12,13,27,10,10,1
21,6,5,9.4,-0.8,-3.12,1,0,0,1,1,0,Graduate,1,14,11,1,22,27,10,10,1
19,5,2,10.8,1.4,1.74,1,0,0,1,1,0,Enrolled,1,8,11,1,1,1,5,11,1
20,5,7,15.5,2.8,-4.06,1,0,0,1,1,0,Graduate,1,1,12,1,23,28,6,11,1
18,0,0,7.6,2.6,0.32,1,0,0,1,1,0,Dropout,1,1,6,1,3,1,3,6,1
18,6,5,15.5,2.8,-4.06,1,1,0,1,1,0,Enrolled,1,8,5,1,23,27,6,6,3
21,5,3,10.8,1.4,1.74,1,0,1,1,1,1,Enrolled,1,1,9,1,19,24,13,13,1
20,0,0,8.9,1.4,3.51,1,1,0,1,1,0,Dropout,1,1,9,1,1,1,5,3,1
30,0,0,12.7,3.7,-1.7,1,0,0,1,1,1,Dropout,1,12,7,1,22,27,10,10,1
19,6,6,13.9,-0.3,0.79,1,1,0,1,1,0,Graduate,1,9,14,1,22,28,5,2,2
30,5,4,8.9,1.4,3.51,1,1,0,1,1,0,Dropout,1,16,9,1,1,14,10,7,1
22,5,4,12.7,3.7,-1.7,1,1,0,1,1,1,Graduate,1,1,9,1,23,1,6,6,1
22,0,0,12.4,0.5,1.79,1,1,0,1,1,0,Graduate,1,8,2,1,22,27,6,11,3
19,6,5,11.1,0.6,2.02,1,1,1,0,1,0,Dropout,1,8,5,1,1,1,10,11,4
21,3,4,7.6,2.6,0.32,1,1,0,1,1,0,Dropout,1,8,14,1,1,14,6,4,2
21,4,5,7.6,2.6,0.32,1,0,0,1,1,0,Graduate,1,8,6,1,23,28,23,30,4
21,0,0,15.5,2.8,-4.06,1,1,1,1,1,1,Dropout,1,15,2,14,13,28,10,10,1
27,3,3,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,1,12,9,1,1,14,5,8,1
32,0,0,13.9,-0.3,0.79,1,1,0,1,1,0,Dropout,1,14,1,1,22,27,2,2,1
40,0,0,15.5,2.8,-4.06,1,0,1,0,1,0,Dropout,1,12,14,9,22,1,10,4,1
20,2,2,7.6,2.6,0.32,1,1,0,1,1,0,Enrolled,1,1,9,1,22,1,6,4,2
20,2,2,12.7,3.7,-1.7,1,1,0,1,1,0,Dropout,1,15,8,14,4,4,3,11,1
18,0,0,7.6,2.6,0.32,1,1,0,1,1,0,Graduate,1,1,2,1,22,27,10,10,3
21,2,0,12.7,3.7,-1.7,1,0,0,1,1,0,Dropout,1,14,9,1,1,28,2,8,1
18,6,0,12.7,3.7,-1.7,1,0,0,1,1,0,Dropout,1,8,14,1,13,27,6,9,1
19,1,0,16.2,0.3,-0.92,1,0,0,1,1,0,Enrolled,1,15,4,1,1,3,22,21,1
30,1,0,15.5,2.8,-4.06,1,0,0,0,1,0,Dropout,5,4,5,3,22,27,8,8,1
29,0,0,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,1,12,4,9,13,1,10,2,1
18,1,3,7.6,2.6,0.32,1,1,1,1,1,0,Dropout,1,8,7,1,1,1,5,5,2
18,4,5,9.4,-0.8,-3.12,1,1,0,1,1,1,Dropout,1,1,14,1,1,1,10,10,2
22,5,6,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,1,15,4,14,1,1,4,11,1
27,0,0,12.7,3.7,-1.7,0,1,0,0,1,0,Dropout,1,14,17,1,22,27,6,6,2
20,4,5,10.8,1.4,1.74,1,1,0,1,1,0,Graduate,1,8,14,1,23,1,10,8,6
42,11,10,11.1,0.6,2.02,0,0,0,1,1,0,Graduate,1,16,3,2,13,28,10,11,1
21,12,12,15.5,2.8,-4.06,1,0,1,1,1,0,Graduate,1,1,4,1,23,28,5,9,1
23,6,7,16.2,0.3,-0.92,1,0,0,1,1,0,Graduate,1,14,12,1,1,28,8,8,1
21,5,4,8.9,1.4,3.51,1,1,0,1,1,0,Dropout,1,16,5,1,23,28,10,10,1
19,0,0,12.7,3.7,-1.7,1,1,0,1,1,0,Graduate,1,1,2,1,4,3,2,2,3
40,6,4,8.9,1.4,3.51,1,0,0,1,1,1,Dropout,2,12,10,1,22,27,8,8,1
22,5,7,12.7,3.7,-1.7,1,0,0,1,1,0,Dropout,1,14,9,1,13,1,10,6,1
19,6,6,7.6,2.6,0.32,1,1,0,1,1,0,Graduate,1,1,12,1,23,27,10,10,2
24,5,4,12.7,3.7,-1.7,1,0,0,1,1,1,Enrolled,1,12,7,1,13,27,10,10,1
21,5,2,12.7,3.7,-1.7,1,0,0,1,1,0,Enrolled,1,1,11,1,3,1,3,5,1
18,5,5,8.9,1.4,3.51,1,1,0,1,1,0,Graduate,1,8,7,1,3,1,10,4,4
18,0,2,7.6,2.6,0.32,1,0,0,1,1,0,Dropout,1,8,7,1,22,27,10,8,3
24,5,5,11.1,0.6,2.02,1,0,0,1,1,0,Dropout,1,16,14,1,3,1,4,11,1
28,3,5,9.4,-0.8,-3.12,1,0,0,1,1,1,Enrolled,1,12,7,1,22,14,10,4,1
19,5,6,12.4,0.5,1.79,1,1,0,1,0,1,Graduate,1,8,14,1,13,28,8,10,1
28,6,4,11.1,0.6,2.02,1,0,0,1,0,0,Enrolled,1,16,6,15,3,3,5,3,1
18,0,0,7.6,2.6,0.32,1,1,0,1,0,0,Dropout,1,8,16,1,10,1,5,1,3
19,0,0,16.2,0.3,-0.92,1,1,0,0,0,0,Graduate,1,1,2,1,3,1,5,4,1
19,8,8,9.4,-0.8,-3.12,1,1,0,1,0,1,Graduate,1,1,12,1,1,1,5,5,1
21,0,4,10.8,1.4,1.74,1,1,0,1,0,0,Graduate,1,14,8,1,24,3,4,3,1
18,0,0,13.9,-0.3,0.79,1,1,1,1,0,0,Dropout,1,1,12,1,1,14,5,6,3
19,6,6,9.4,-0.8,-3.12,1,1,0,1,0,0,Graduate,1,1,5,1,3,14,2,6,4
19,7,7,10.8,1.4,1.74,1,1,0,1,0,0,Graduate,1,8,12,1,23,28,8,8,2
20,10,12,15.5,2.8,-4.06,1,1,0,1,0,0,Graduate,1,1,5,1,3,1,3,11,1
18,6,5,12.7,3.7,-1.7,1,1,0,1,0,0,Graduate,1,1,15,1,1,1,10,5,2
20,6,6,7.6,2.6,0.32,1,1,0,1,0,0,Graduate,1,14,12,6,22,27,10,10,4
26,1,0,10.8,1.4,1.74,1,0,0,1,0,0,Dropout,1,12,6,12,13,27,8,12,1
18,7,8,13.9,-0.3,0.79,1,1,0,1,0,0,Dropout,1,9,12,1,3,1,4,5,4
58,5,5,9.4,-0.8,-3.12,0,0,0,1,0,0,Graduate,1,12,3,1,22,27,10,10,1
18,7,8,15.5,2.8,-4.06,1,0,0,1,0,0,Graduate,1,1,12,1,1,3,5,4,2
20,5,4,12.4,0.5,1.79,1,1,0,1,0,0,Enrolled,1,15,6,1,1,1,5,4,1
20,0,0,11.1,0.6,2.02,0,0,0,1,0,0,Dropout,1,8,17,1,23,27,7,8,1
29,13,14,9.4,-0.8,-3.12,1,1,0,1,0,0,Graduate,1,2,9,1,22,27,10,10,1
27,0,0,16.2,0.3,-0.92,1,0,1,0,0,0,Dropout,1,4,10,3,1,1,5,11,1
21,6,6,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,1,6,1,13,28,6,8,1
20,6,6,15.5,2.8,-4.06,1,0,0,1,0,1,Graduate,1,1,10,1,1,14,5,10,1
19,6,5,11.1,0.6,2.02,1,0,0,1,0,1,Graduate,1,8,10,1,13,28,4,8,1
22,6,6,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,1,12,1,22,28,7,7,1
19,6,6,15.5,2.8,-4.06,1,1,0,1,0,1,Graduate,1,9,5,1,23,27,10,8,3
19,3,0,12.4,0.5,1.79,1,1,1,0,0,0,Dropout,1,8,15,1,22,1,10,9,1
23,5,5,7.6,2.6,0.32,1,1,0,1,0,0,Enrolled,1,1,16,1,3,3,3,3,3
18,6,5,12.4,0.5,1.79,1,1,0,1,0,1,Dropout,1,1,15,1,1,1,5,5,3
19,0,0,12.7,3.7,-1.7,1,0,0,1,0,0,Dropout,1,15,8,14,1,14,5,9,1
20,5,5,12.4,0.5,1.79,1,1,0,1,0,0,Graduate,1,15,4,14,1,1,5,4,1
19,6,6,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,1,10,1,1,28,10,8,4
26,0,0,13.9,-0.3,0.79,1,1,1,0,0,1,Dropout,1,12,6,12,22,27,10,10,1
18,6,6,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,1,10,1,1,14,5,8,1
29,4,2,12.7,3.7,-1.7,1,1,1,1,0,0,Dropout,1,1,6,1,22,27,5,10,1
20,6,6,16.2,0.3,-0.92,1,1,0,0,0,0,Graduate,1,15,4,14,3,1,3,7,1
19,6,6,15.5,2.8,-4.06,1,1,0,1,0,0,Graduate,1,1,5,1,13,2,8,4,1
23,4,2,12.4,0.5,1.79,1,1,0,1,0,0,Enrolled,1,15,6,14,1,1,5,5,1
25,3,3,10.8,1.4,1.74,1,0,0,1,0,0,Enrolled,1,14,13,1,2,3,4,3,1
18,7,7,10.8,1.4,1.74,1,1,0,1,0,0,Graduate,1,9,12,1,3,3,2,2,1
19,6,6,9.4,-0.8,-3.12,1,1,0,1,0,1,Graduate,1,1,5,1,1,28,5,8,3
18,7,7,12.4,0.5,1.79,1,1,0,1,0,0,Graduate,1,8,16,1,1,14,6,6,2
19,5,6,12.4,0.5,1.79,1,1,0,1,0,1,Enrolled,1,1,12,1,1,14,5,5,2
36,4,4,8.9,1.4,3.51,0,0,0,1,0,0,Dropout,1,4,3,15,22,14,10,4,1
20,3,3,15.5,2.8,-4.06,1,0,0,1,1,1,Enrolled,1,15,4,14,1,28,5,10,1
20,0,0,11.1,0.6,2.02,1,1,0,1,1,0,Dropout,1,8,2,1,1,1,3,4,2
18,5,0,11.1,0.6,2.02,1,1,0,1,1,0,Dropout,1,1,10,1,23,28,10,9,1
19,5,6,12.4,0.5,1.79,1,0,0,1,1,0,Enrolled,1,15,4,14,3,1,5,7,1
20,3,2,8.9,1.4,3.51,1,1,1,0,1,0,Dropout,1,8,10,1,1,34,5,3,1
18,7,8,15.5,2.8,-4.06,1,1,0,1,1,0,Graduate,1,1,12,1,13,14,5,8,2
20,4,3,12.4,0.5,1.79,1,1,1,1,1,0,Dropout,1,15,8,14,3,1,4,7,1
24,0,0,9.4,-0.8,-3.12,1,1,1,0,1,0,Dropout,1,9,7,1,13,1,12,4,1
19,0,0,8.9,1.4,3.51,1,1,0,1,1,0,Dropout,1,8,15,1,13,28,6,8,1
18,1,2,7.6,2.6,0.32,1,1,0,1,1,0,Dropout,1,8,7,1,13,14,8,10,1
18,5,5,8.9,1.4,3.51,1,1,0,1,1,0,Graduate,1,1,7,1,4,28,3,8,3
18,6,5,8.9,1.4,3.51,1,0,0,1,1,0,Graduate,1,1,11,1,1,14,5,5,1
22,0,0,16.2,0.3,-0.92,1,1,0,1,1,0,Dropout,1,14,14,1,3,14,2,8,2
19,6,6,11.1,0.6,2.02,1,0,0,1,1,0,Graduate,1,1,14,1,13,28,10,10,1
32,0,0,13.9,-0.3,0.79,1,1,1,0,0,0,Dropout,2,12,6,9,1,29,6,4,1
21,0,0,7.6,2.6,0.32,1,1,0,1,0,1,Dropout,1,8,16,1,19,14,1,4,1
19,7,7,12.7,3.7,-1.7,1,1,0,1,0,1,Graduate,1,9,12,1,22,27,7,7,1
39,9,7,12.7,3.7,-1.7,0,0,0,1,0,1,Graduate,4,14,3,1,23,27,10,10,1
30,9,7,7.6,2.6,0.32,0,1,0,1,0,0,Graduate,1,14,3,8,19,24,1,1,1
18,4,2,9.4,-0.8,-3.12,1,1,0,1,0,0,Dropout,1,1,9,1,1,14,6,6,1
38,4,2,7.6,2.6,0.32,0,1,0,1,0,0,Dropout,2,14,17,1,22,27,10,10,1
20,6,6,9.4,-0.8,-3.12,1,1,0,1,0,0,Graduate,1,1,5,1,19,27,6,8,3
55,6,6,7.6,2.6,0.32,0,0,0,1,0,0,Graduate,1,12,3,12,19,24,1,1,1
53,17,16,7.6,2.6,0.32,1,0,0,1,0,0,Dropout,4,11,5,2,19,24,1,1,1
54,4,5,7.6,2.6,0.32,0,0,0,1,0,0,Dropout,2,12,3,1,19,24,1,1,1
18,5,5,7.6,2.6,0.32,1,1,0,1,0,1,Enrolled,1,14,12,1,22,27,10,8,1
44,4,4,8.9,1.4,3.51,0,0,1,0,0,0,Dropout,1,12,3,1,22,27,10,9,1
28,9,9,10.8,1.4,1.74,1,1,0,1,0,0,Graduate,1,14,10,1,22,27,10,7,1
37,14,11,8.9,1.4,3.51,0,0,0,1,0,0,Graduate,1,4,3,17,13,14,10,5,1
20,9,7,7.6,2.6,0.32,1,1,0,1,0,0,Graduate,1,14,10,1,11,12,12,12,1
18,7,7,15.5,2.8,-4.06,1,1,0,1,0,0,Enrolled,1,1,12,1,13,3,4,3,3
19,4,3,8.9,1.4,3.51,1,1,0,1,1,0,Dropout,1,1,10,1,13,14,10,10,1
23,18,13,15.5,2.8,-4.06,1,1,0,1,1,1,Graduate,1,8,4,1,23,27,6,10,1
22,0,0,13.9,-0.3,0.79,1,0,0,1,1,0,Dropout,1,8,10,1,13,27,7,7,1
24,0,0,11.1,0.6,2.02,1,0,0,0,1,0,Dropout,1,12,11,1,3,14,4,6,1
22,5,2,12.4,0.5,1.79,1,1,0,1,1,0,Enrolled,1,15,4,14,4,4,5,3,1
26,0,0,13.9,-0.3,0.79,1,0,0,1,1,0,Dropout,1,12,4,1,1,28,6,7,1
18,6,6,9.4,-0.8,-3.12,1,1,0,1,1,0,Graduate,1,8,15,1,22,27,6,6,6
24,4,2,11.1,0.6,2.02,1,0,0,1,1,0,Dropout,1,15,8,14,23,14,10,10,1
18,0,1,10.8,1.4,1.74,1,1,0,1,1,0,Enrolled,1,1,7,1,1,28,5,4,1
26,0,0,11.1,0.6,2.02,1,1,0,1,1,0,Dropout,1,1,2,1,1,28,8,9,1
27,3,3,16.2,0.3,-0.92,1,0,0,1,1,0,Dropout,1,12,11,12,22,27,10,5,1
20,5,5,12.4,0.5,1.79,1,1,0,1,1,1,Graduate,1,15,4,14,22,27,10,7,1
19,0,1,7.6,2.6,0.32,1,1,0,1,1,0,Dropout,1,1,7,1,10,1,5,11,1
18,6,4,11.1,0.6,2.02,1,0,0,1,1,1,Dropout,1,1,6,1,23,28,5,10,1
18,7,7,10.8,1.4,1.74,1,1,0,1,1,0,Graduate,1,1,12,1,1,1,5,5,3
19,5,5,10.8,1.4,1.74,1,1,0,1,1,0,Enrolled,1,8,14,1,22,27,10,10,1
34,7,7,7.6,2.6,0.32,1,1,0,1,1,0,Enrolled,1,14,5,1,22,27,10,10,1
19,0,0,16.2,0.3,-0.92,1,1,0,1,1,0,Dropout,1,1,10,1,23,14,9,11,1
19,4,6,9.4,-0.8,-3.12,1,0,0,1,1,1,Graduate,1,1,15,1,1,14,5,5,1
30,3,5,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,2,12,4,1,2,2,2,5,1
22,0,3,10.8,1.4,1.74,1,0,0,0,1,0,Dropout,1,14,15,1,1,3,10,4,1
19,4,3,15.5,2.8,-4.06,1,0,0,0,1,0,Dropout,1,8,9,1,3,28,2,10,1
21,1,1,7.6,2.6,0.32,1,0,0,1,1,0,Dropout,1,1,9,1,23,1,10,9,1
22,0,0,7.6,2.6,0.32,1,1,0,0,1,0,Dropout,1,1,2,1,22,27,10,10,2
19,6,3,10.8,1.4,1.74,1,0,0,1,1,1,Enrolled,1,1,11,1,22,27,10,10,1
20,4,3,15.5,2.8,-4.06,1,0,0,1,1,0,Enrolled,1,1,10,1,13,28,8,8,1
35,3,0,13.9,-0.3,0.79,1,1,0,1,1,0,Dropout,1,12,4,12,3,1,3,9,1
20,1,1,7.6,2.6,0.32,1,1,0,1,1,0,Dropout,1,7,9,1,22,27,10,10,2
21,3,5,7.6,2.6,0.32,1,0,0,1,1,0,Graduate,1,1,8,1,6,9,5,6,1
27,0,0,7.6,2.6,0.32,1,0,1,0,1,0,Dropout,1,12,6,9,19,24,13,13,1
26,3,0,9.4,-0.8,-3.12,1,1,0,0,1,0,Dropout,1,14,15,1,22,28,10,6,1
20,0,0,10.8,1.4,1.74,1,0,0,0,1,0,Dropout,1,8,15,1,1,23,4,4,1
28,8,5,15.5,2.8,-4.06,1,0,1,0,1,0,Dropout,1,12,4,1,22,27,7,7,1
19,6,6,11.1,0.6,2.02,1,1,0,1,1,0,Graduate,1,1,15,1,13,28,10,8,3
47,0,0,12.7,3.7,-1.7,0,0,0,0,1,0,Dropout,1,14,17,1,22,14,10,10,1
