Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Unemployment rate,Inflation rate,GDP,Daytime/evening attendance,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Marital status,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Application order,Target
32,0,0,13.9,-0.3,0.79,1,1,1,0,0,0,2,12,6,9,1,29,6,4,1,Dropout
21,0,0,7.6,2.6,0.32,1,1,0,1,0,1,1,8,16,1,19,14,1,4,1,Dropout
19,7,7,12.7,3.7,-1.7,1,1,0,1,0,1,1,9,12,1,22,27,7,7,1,Graduate
39,9,7,12.7,3.7,-1.7,0,0,0,1,0,1,4,14,3,1,23,27,10,10,1,Graduate
30,9,7,7.6,2.6,0.32,0,1,0,1,0,0,1,14,3,8,19,24,1,1,1,Graduate
18,4,2,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,9,1,1,14,6,6,1,Dropout
38,4,2,7.6,2.6,0.32,0,1,0,1,0,0,2,14,17,1,22,27,10,10,1,Dropout
20,6,6,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,5,1,19,27,6,8,3,Graduate
55,6,6,7.6,2.6,0.32,0,0,0,1,0,0,1,12,3,12,19,24,1,1,1,Graduate
53,17,16,7.6,2.6,0.32,1,0,0,1,0,0,4,11,5,2,19,24,1,1,1,Dropout
54,4,5,7.6,2.6,0.32,0,0,0,1,0,0,2,12,3,1,19,24,1,1,1,Dropout
18,5,5,7.6,2.6,0.32,1,1,0,1,0,1,1,14,12,1,22,27,10,8,1,Enrolled
44,4,4,8.9,1.4,3.51,0,0,1,0,0,0,1,12,3,1,22,27,10,9,1,Dropout
28,9,9,10.8,1.4,1.74,1,1,0,1,0,0,1,14,10,1,22,27,10,7,1,Graduate
37,14,11,8.9,1.4,3.51,0,0,0,1,0,0,1,4,3,17,13,14,10,5,1,Graduate
20,9,7,7.6,2.6,0.32,1,1,0,1,0,0,1,14,10,1,11,12,12,12,1,Graduate
18,7,7,15.5,2.8,-4.06,1,1,0,1,0,0,1,1,12,1,13,3,4,3,3,Enrolled
19,4,3,8.9,1.4,3.51,1,1,0,1,1,0,1,1,10,1,13,14,10,10,1,Dropout
23,18,13,15.5,2.8,-4.06,1,1,0,1,1,1,1,8,4,1,23,27,6,10,1,Graduate
22,0,0,13.9,-0.3,0.79,1,0,0,1,1,0,1,8,10,1,13,27,7,7,1,Dropout
24,0,0,11.1,0.6,2.02,1,0,0,0,1,0,1,12,11,1,3,14,4,6,1,Dropout
22,5,2,12.4,0.5,1.79,1,1,0,1,1,0,1,15,4,14,4,4,5,3,1,Enrolled
26,0,0,13.9,-0.3,0.79,1,0,0,1,1,0,1,12,4,1,1,28,6,7,1,Dropout
18,6,6,9.4,-0.8,-3.12,1,1,0,1,1,0,1,8,15,1,22,27,6,6,6,Graduate
24,4,2,11.1,0.6,2.02,1,0,0,1,1,0,1,15,8,14,23,14,10,10,1,Dropout
18,0,1,10.8,1.4,1.74,1,1,0,1,1,0,1,1,7,1,1,28,5,4,1,Enrolled
26,0,0,11.1,0.6,2.02,1,1,0,1,1,0,1,1,2,1,1,28,8,9,1,Dropout
27,3,3,16.2,0.3,-0.92,1,0,0,1,1,0,1,12,11,12,22,27,10,5,1,Dropout
20,5,5,12.4,0.5,1.79,1,1,0,1,1,1,1,15,4,14,22,27,10,7,1,Graduate
19,0,1,7.6,2.6,0.32,1,1,0,1,1,0,1,1,7,1,10,1,5,11,1,Dropout
18,6,4,11.1,0.6,2.02,1,0,0,1,1,1,1,1,6,1,23,28,5,10,1,Dropout
18,7,7,10.8,1.4,1.74,1,1,0,1,1,0,1,1,12,1,1,1,5,5,3,Graduate
19,5,5,10.8,1.4,1.74,1,1,0,1,1,0,1,8,14,1,22,27,10,10,1,Enrolled
34,7,7,7.6,2.6,0.32,1,1,0,1,1,0,1,14,5,1,22,27,10,10,1,Enrolled
19,0,0,16.2,0.3,-0.92,1,1,0,1,1,0,1,1,10,1,23,14,9,11,1,Dropout
19,4,6,9.4,-0.8,-3.12,1,0,0,1,1,1,1,1,15,1,1,14,5,5,1,Graduate
30,3,5,15.5,2.8,-4.06,1,0,0,1,1,0,2,12,4,1,2,2,2,5,1,Dropout
22,0,3,10.8,1.4,1.74,1,0,0,0,1,0,1,14,15,1,1,3,10,4,1,Dropout
19,4,3,15.5,2.8,-4.06,1,0,0,0,1,0,1,8,9,1,3,28,2,10,1,Dropout
21,1,1,7.6,2.6,0.32,1,0,0,1,1,0,1,1,9,1,23,1,10,9,1,Dropout
22,0,0,7.6,2.6,0.32,1,1,0,0,1,0,1,1,2,1,22,27,10,10,2,Dropout
19,6,3,10.8,1.4,1.74,1,0,0,1,1,1,1,1,11,1,22,27,10,10,1,Enrolled
20,4,3,15.5,2.8,-4.06,1,0,0,1,1,0,1,1,10,1,13,28,8,8,1,Enrolled
35,3,0,13.9,-0.3,0.79,1,1,0,1,1,0,1,12,4,12,3,1,3,9,1,Dropout
20,1,1,7.6,2.6,0.32,1,1,0,1,1,0,1,7,9,1,22,27,10,10,2,Dropout
21,3,5,7.6,2.6,0.32,1,0,0,1,1,0,1,1,8,1,6,9,5,6,1,Graduate
27,0,0,7.6,2.6,0.32,1,0,1,0,1,0,1,12,6,9,19,24,13,13,1,Dropout
26,3,0,9.4,-0.8,-3.12,1,1,0,0,1,0,1,14,15,1,22,28,10,6,1,Dropout
20,0,0,10.8,1.4,1.74,1,0,0,0,1,0,1,8,15,1,1,23,4,4,1,Dropout
28,8,5,15.5,2.8,-4.06,1,0,1,0,1,0,1,12,4,1,22,27,7,7,1,Dropout
19,6,6,11.1,0.6,2.02,1,1,0,1,1,0,1,1,15,1,13,28,10,8,3,Graduate
47,0,0,12.7,3.7,-1.7,0,0,0,0,1,0,1,14,17,1,22,14,10,10,1,Dropout
55,5,5,10.8,1.4,1.74,1,0,0,0,1,0,4,12,15,9,22,27,5,10,1,Dropout
39,0,2,16.2,0.3,-0.92,1,1,0,1,1,0,1,14,4,1,22,27,6,10,1,Dropout
35,14,12,15.5,2.8,-4.06,1,1,1,1,1,0,2,1,4,1,22,27,10,10,1,Dropout
32,2,0,7.6,2.6,0.32,1,0,0,0,1,0,1,12,10,1,22,20,1,5,1,Dropout
20,6,6,8.9,1.4,3.51,1,1,0,1,1,0,1,1,15,1,3,10,3,10,4,Graduate
36,6,5,12.7,3.7,-1.7,1,0,0,1,1,0,1,12,11,1,22,27,10,10,1,Graduate
34,5,5,16.2,0.3,-0.92,0,0,1,1,1,1,1,12,17,12,23,14,10,11,1,Graduate
21,0,0,9.4,-0.8,-3.12,1,1,0,1,1,0,1,1,14,1,23,14,1,3,1,Dropout
42,1,1,13.9,-0.3,0.79,0,0,0,1,1,1,1,14,17,1,22,14,4,11,1,Dropout
25,1,4,12.4,0.5,1.79,1,0,0,1,1,0,1,12,4,12,22,14,10,8,1,Dropout
18,1,0,8.9,1.4,3.51,1,1,0,1,1,1,1,9,15,1,23,28,7,8,1,Dropout
18,5,6,12.7,3.7,-1.7,1,0,0,1,1,1,1,1,15,1,13,28,10,10,1,Graduate
19,6,6,7.6,2.6,0.32,1,1,0,1,1,0,1,1,10,1,23,14,10,8,2,Graduate
34,3,2,13.9,-0.3,0.79,1,0,1,0,1,0,1,14,6,1,3,14,5,7,1,Dropout
20,2,0,10.8,1.4,1.74,1,0,0,1,1,0,1,8,15,1,1,1,5,6,2,Dropout
20,0,0,13.9,-0.3,0.79,1,0,0,1,1,0,1,1,12,1,22,27,8,8,1,Dropout
21,7,7,10.8,1.4,1.74,1,0,0,1,1,0,1,8,12,1,13,14,5,10,1,Graduate
19,6,4,12.4,0.5,1.79,1,1,0,1,1,0,1,15,4,14,1,14,4,11,1,Graduate
31,4,3,9.4,-0.8,-3.12,1,0,1,0,1,0,1,12,6,1,1,1,5,5,1,Dropout
21,6,5,11.1,0.6,2.02,1,0,0,1,1,0,1,8,14,1,1,27,5,6,1,Graduate
20,5,5,13.9,-0.3,0.79,1,0,0,1,1,1,1,1,9,1,23,28,10,10,1,Graduate
22,6,6,7.6,2.6,0.32,1,0,0,1,1,0,1,14,12,6,1,14,5,11,2,Graduate
19,4,0,9.4,-0.8,-3.12,1,1,0,0,1,0,1,1,5,1,13,14,4,4,2,Dropout
41,0,0,12.7,3.7,-1.7,1,1,1,0,1,0,1,12,8,1,1,1,12,2,1,Dropout
27,0,0,7.6,2.6,0.32,1,1,0,1,1,0,1,14,12,12,19,24,1,1,1,Dropout
19,7,7,13.9,-0.3,0.79,1,0,0,1,0,0,1,8,12,1,1,1,5,11,1,Dropout
20,8,8,9.4,-0.8,-3.12,1,1,0,1,0,1,1,9,12,1,1,1,5,4,2,Graduate
19,6,6,7.6,2.6,0.32,1,1,0,1,0,1,1,14,12,6,23,27,6,10,4,Graduate
35,5,5,15.5,2.8,-4.06,0,0,0,1,0,0,2,12,17,1,22,27,10,10,1,Graduate
22,6,6,13.9,-0.3,0.79,1,1,0,1,0,0,1,8,15,1,13,10,8,4,5,Graduate
20,6,6,11.1,0.6,2.02,1,1,0,1,0,1,1,1,11,1,1,14,6,8,2,Graduate
18,4,4,10.8,1.4,1.74,1,1,1,0,0,0,1,1,14,1,22,28,10,10,1,Dropout
18,5,4,12.4,0.5,1.79,1,1,0,1,0,1,1,1,10,1,22,27,10,10,1,Graduate
30,7,7,10.8,1.4,1.74,1,0,0,1,0,0,1,4,12,3,1,27,10,6,1,Graduate
18,6,6,11.1,0.6,2.02,1,0,1,1,0,1,1,9,10,1,23,28,10,8,1,Graduate
20,6,5,12.4,0.5,1.79,1,1,0,1,0,1,1,1,11,1,13,14,8,9,1,Enrolled
19,4,4,12.4,0.5,1.79,1,0,0,1,0,1,1,1,10,1,13,28,10,10,1,Enrolled
19,5,5,7.6,2.6,0.32,1,0,0,1,0,0,1,8,6,1,23,28,6,4,1,Graduate
21,7,8,15.5,2.8,-4.06,1,1,0,1,0,1,1,1,13,1,1,28,4,9,2,Graduate
21,7,6,8.9,1.4,3.51,1,1,1,1,0,0,1,9,16,1,1,14,20,41,1,Enrolled
18,6,6,8.9,1.4,3.51,1,1,0,1,0,0,1,1,14,1,1,1,10,10,4,Enrolled
18,4,4,12.7,3.7,-1.7,1,1,0,1,0,1,1,1,9,1,1,1,6,8,3,Graduate
35,1,2,9.4,-0.8,-3.12,1,0,0,0,0,0,4,12,6,1,22,27,12,12,1,Dropout
21,4,5,11.1,0.6,2.02,1,1,0,1,0,0,1,1,12,1,1,1,10,7,6,Enrolled
18,6,6,7.6,2.6,0.32,1,1,0,1,1,1,1,1,12,1,23,27,10,8,1,Graduate
22,1,0,9.4,-0.8,-3.12,1,1,0,1,1,0,1,8,5,1,13,1,6,6,5,Enrolled
20,7,8,15.5,2.8,-4.06,1,1,0,1,1,1,1,8,12,1,23,1,10,7,1,Graduate
34,5,5,9.4,-0.8,-3.12,1,1,0,1,0,0,2,12,11,1,22,27,5,8,1,Graduate
33,5,5,10.8,1.4,1.74,1,0,0,1,0,0,2,4,9,3,22,27,10,10,1,Enrolled
22,6,6,7.6,2.6,0.32,1,1,0,1,0,1,1,1,12,1,22,28,10,10,3,Graduate
20,4,3,7.6,2.6,0.32,1,1,0,1,0,1,1,8,11,1,22,27,10,7,3,Enrolled
35,4,4,10.8,1.4,1.74,1,0,0,1,0,0,2,12,9,1,22,27,7,11,1,Enrolled
39,3,3,9.4,-0.8,-3.12,1,1,0,0,0,0,2,12,9,1,23,27,5,8,1,Dropout
19,0,0,11.1,0.6,2.02,1,1,0,0,0,0,1,9,12,1,23,27,10,6,6,Dropout
36,6,3,10.8,1.4,1.74,1,0,0,1,0,1,4,12,11,1,22,27,10,9,1,Graduate
21,7,7,12.7,3.7,-1.7,1,1,0,1,0,1,1,1,12,1,22,27,10,10,2,Graduate
22,4,3,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,10,1,3,28,2,6,1,Enrolled
42,6,6,11.1,0.6,2.02,1,0,1,1,0,1,2,12,10,1,23,28,10,8,1,Graduate
34,0,0,10.8,1.4,1.74,1,1,0,1,0,0,1,12,7,1,22,27,12,12,1,Dropout
20,6,5,7.6,2.6,0.32,1,1,0,1,0,0,1,8,15,1,13,14,5,5,1,Enrolled
33,6,6,13.9,-0.3,0.79,0,0,0,1,0,0,2,15,3,14,22,14,10,11,1,Graduate
20,5,5,13.9,-0.3,0.79,1,1,0,1,0,0,1,1,11,1,1,14,10,7,4,Graduate
19,4,4,7.6,2.6,0.32,1,1,1,1,0,0,1,1,14,1,15,21,1,6,2,Graduate
34,5,8,16.2,0.3,-0.92,0,0,1,1,0,0,2,14,17,3,22,14,10,5,1,Dropout
18,5,5,7.6,2.6,0.32,1,1,0,1,0,0,1,1,9,1,22,27,10,7,1,Graduate
24,4,6,10.8,1.4,1.74,0,0,0,1,0,1,1,8,3,1,23,27,7,7,1,Graduate
18,6,6,7.6,2.6,0.32,1,1,0,1,0,0,1,1,16,1,13,10,10,8,1,Graduate
20,3,3,7.6,2.6,0.32,1,1,0,1,0,0,1,1,14,1,22,27,11,7,1,Enrolled
21,7,7,10.8,1.4,1.74,1,1,0,1,0,0,1,8,12,1,1,1,5,4,1,Graduate
19,6,3,9.4,-0.8,-3.12,1,1,0,1,0,1,1,1,10,1,23,1,10,6,5,Graduate
19,6,8,15.5,2.8,-4.06,1,0,0,1,0,1,1,8,12,1,23,14,6,8,4,Graduate
18,4,6,12.4,0.5,1.79,1,1,0,1,0,1,1,1,10,1,13,14,6,6,1,Graduate
38,8,7,13.9,-0.3,0.79,0,0,0,1,0,1,4,12,3,1,22,27,6,6,1,Graduate
21,11,9,8.9,1.4,3.51,1,1,1,1,1,0,1,1,2,1,13,14,6,5,1,Enrolled
23,1,0,15.5,2.8,-4.06,1,1,0,1,1,0,1,14,9,1,1,5,10,11,1,Enrolled
19,8,8,9.4,-0.8,-3.12,1,1,0,1,0,0,1,8,12,1,13,1,5,4,5,Graduate
18,6,5,13.9,-0.3,0.79,1,1,1,0,0,0,1,1,15,1,23,27,6,4,2,Dropout
18,0,0,9.4,-0.8,-3.12,1,1,0,1,0,1,1,1,2,1,13,27,6,6,6,Graduate
24,5,4,12.4,0.5,1.79,1,1,0,1,0,0,1,12,4,1,13,14,10,7,1,Enrolled
18,6,6,12.7,3.7,-1.7,1,0,0,1,0,1,1,1,15,1,1,1,6,10,1,Graduate
18,6,6,13.9,-0.3,0.79,1,1,0,1,0,0,1,1,8,1,3,1,5,10,1,Graduate
26,8,10,11.1,0.6,2.02,0,0,0,1,0,0,1,4,17,15,13,14,8,4,1,Graduate
19,1,2,12.4,0.5,1.79,1,0,1,1,0,0,1,1,9,1,13,14,10,10,1,Enrolled
19,0,0,12.7,3.7,-1.7,1,1,0,1,0,1,1,9,14,1,23,28,10,10,3,Dropout
19,4,4,16.2,0.3,-0.92,1,0,0,1,0,0,1,1,11,1,23,27,6,6,1,Enrolled
20,2,4,9.4,-0.8,-3.12,1,1,1,1,0,0,1,1,8,1,22,27,10,10,1,Dropout
22,4,2,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,11,1,13,14,10,10,3,Enrolled
19,7,8,11.1,0.6,2.02,1,1,0,1,0,0,1,1,12,1,13,1,6,6,2,Graduate
20,7,8,12.4,0.5,1.79,1,1,0,1,0,0,1,1,12,1,3,1,6,11,5,Graduate
36,3,4,10.8,1.4,1.74,1,0,0,1,0,0,2,12,9,1,22,27,6,6,1,Enrolled
29,0,0,11.1,0.6,2.02,1,1,0,1,0,0,1,12,16,12,13,4,10,5,1,Dropout
19,6,4,12.7,3.7,-1.7,1,1,0,1,0,0,1,8,10,1,3,3,3,3,3,Graduate
24,0,0,13.9,-0.3,0.79,1,0,1,0,0,0,5,12,9,1,1,1,5,9,1,Dropout
27,0,0,8.9,1.4,3.51,1,0,1,0,0,0,5,12,4,1,1,1,5,9,1,Dropout
18,6,6,13.9,-0.3,0.79,1,1,0,1,0,1,1,8,15,1,22,27,10,9,1,Graduate
18,0,0,15.5,2.8,-4.06,1,1,0,1,0,1,1,8,2,1,3,1,3,7,2,Graduate
21,0,0,12.7,3.7,-1.7,1,1,0,1,0,0,1,8,13,1,23,27,4,8,4,Dropout
43,5,5,12.4,0.5,1.79,1,0,0,1,0,1,2,12,14,1,22,14,10,5,1,Graduate
18,5,5,16.2,0.3,-0.92,1,0,0,1,0,1,1,14,9,1,1,14,10,11,1,Graduate
21,6,3,8.9,1.4,3.51,1,1,0,1,0,1,1,9,6,1,22,27,10,10,1,Dropout
26,0,0,9.4,-0.8,-3.12,1,0,0,1,0,0,1,4,9,3,6,19,2,8,1,Dropout
19,7,7,12.7,3.7,-1.7,1,1,0,1,0,1,1,1,12,1,1,14,10,5,6,Graduate
18,5,5,7.6,2.6,0.32,1,0,0,1,0,0,1,1,6,1,22,9,12,12,1,Graduate
22,2,1,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,15,1,3,2,3,2,1,Dropout
27,0,0,11.1,0.6,2.02,1,1,0,1,0,0,1,12,12,12,1,14,5,11,1,Dropout
18,5,5,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,9,1,23,14,10,11,3,Graduate
19,4,4,9.4,-0.8,-3.12,1,0,0,1,0,0,1,8,6,1,22,28,8,10,1,Graduate
18,7,8,13.9,-0.3,0.79,1,1,0,1,0,0,1,8,12,1,13,14,4,11,4,Graduate
19,6,6,11.1,0.6,2.02,1,0,0,1,0,1,1,1,6,1,23,27,5,5,1,Graduate
32,0,0,11.1,0.6,2.02,1,0,0,0,0,0,1,12,6,1,22,27,10,10,1,Dropout
23,26,17,15.5,2.8,-4.06,1,1,0,1,0,0,1,13,12,1,22,1,10,5,1,Graduate
20,6,6,7.6,2.6,0.32,1,1,0,1,0,0,1,8,12,1,22,27,5,4,3,Graduate
20,12,10,8.9,1.4,3.51,1,1,1,1,0,0,1,1,2,1,13,28,6,6,1,Graduate
19,5,2,16.2,0.3,-0.92,1,1,1,0,0,0,1,8,10,1,13,14,5,6,1,Dropout
18,8,8,9.4,-0.8,-3.12,1,1,0,1,0,1,1,1,12,1,13,14,6,6,3,Graduate
21,3,4,15.5,2.8,-4.06,1,0,0,1,0,0,1,15,4,14,13,14,10,5,1,Dropout
20,0,0,11.1,0.6,2.02,1,0,0,1,0,1,1,1,12,1,1,14,10,10,1,Enrolled
22,6,3,12.4,0.5,1.79,1,1,0,1,0,0,1,15,6,14,3,14,3,5,1,Graduate
26,5,5,12.7,3.7,-1.7,0,0,0,1,0,0,1,15,17,14,22,27,10,10,1,Graduate
20,6,5,12.7,3.7,-1.7,1,1,0,1,0,0,1,1,5,1,22,27,4,4,1,Graduate
19,6,7,16.2,0.3,-0.92,1,1,0,1,0,0,1,1,12,1,13,28,6,4,1,Graduate
31,4,5,7.6,2.6,0.32,0,0,0,1,0,0,1,12,17,1,22,27,10,10,1,Graduate
20,7,8,15.5,2.8,-4.06,1,1,1,1,0,1,1,14,12,1,1,14,10,8,3,Graduate
20,4,5,10.8,1.4,1.74,1,1,0,1,0,0,1,14,6,1,13,28,8,8,1,Graduate
21,7,8,16.2,0.3,-0.92,1,1,0,1,0,0,1,8,12,1,22,27,6,6,4,Graduate
18,7,8,12.4,0.5,1.79,1,1,0,1,0,0,1,1,12,1,13,14,10,8,4,Graduate
19,6,6,7.6,2.6,0.32,1,1,0,1,0,1,1,8,12,1,22,1,10,5,2,Graduate
18,7,7,13.9,-0.3,0.79,1,1,0,1,0,1,1,1,16,1,13,14,4,8,1,Graduate
40,5,5,16.2,0.3,-0.92,1,0,0,1,0,0,4,12,15,13,13,14,8,10,1,Enrolled
18,6,6,13.9,-0.3,0.79,1,0,0,1,0,1,1,8,10,1,1,28,5,8,6,Graduate
18,6,6,8.9,1.4,3.51,1,1,0,1,0,0,1,1,6,1,25,4,3,3,2,Graduate
19,5,7,15.5,2.8,-4.06,1,1,0,1,0,0,1,8,12,1,1,14,5,4,1,Graduate
19,6,6,12.4,0.5,1.79,1,0,0,1,0,1,1,8,10,1,23,28,10,8,1,Graduate
28,0,0,8.9,1.4,3.51,1,0,1,0,0,0,1,12,4,1,23,28,10,7,1,Dropout
20,6,6,7.6,2.6,0.32,1,1,0,1,0,0,1,8,5,1,22,28,10,9,1,Graduate
18,4,5,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,15,1,22,27,10,10,2,Graduate
18,6,6,7.6,2.6,0.32,1,1,0,1,0,0,1,1,12,1,1,1,5,4,2,Graduate
20,5,3,9.4,-0.8,-3.12,1,1,0,1,0,1,1,1,6,1,13,27,10,10,1,Graduate
28,13,11,16.2,0.3,-0.92,1,0,1,1,0,0,1,14,10,1,23,14,10,5,1,Graduate
23,16,9,8.9,1.4,3.51,1,0,0,1,0,0,1,6,16,1,28,1,25,26,1,Graduate
19,4,2,16.2,0.3,-0.92,1,1,0,1,0,0,1,1,16,1,13,27,6,6,1,Dropout
18,6,6,8.9,1.4,3.51,1,1,0,1,0,1,1,8,10,1,23,14,24,36,1,Graduate
20,6,5,10.8,1.4,1.74,1,0,1,0,0,1,1,1,15,1,22,27,10,10,3,Graduate
20,12,9,11.1,0.6,2.02,1,1,0,1,0,0,1,1,2,1,3,1,3,5,1,Graduate
27,2,0,7.6,2.6,0.32,0,0,0,1,0,0,2,12,17,1,22,27,10,10,1,Dropout
18,3,2,12.7,3.7,-1.7,1,1,0,1,0,0,1,1,16,1,1,1,10,10,1,Dropout
37,7,8,10.8,1.4,1.74,1,0,0,1,0,1,4,12,13,12,13,14,5,7,2,Graduate
42,5,3,12.4,0.5,1.79,1,0,0,0,0,0,4,4,12,15,13,14,5,7,1,Dropout
20,6,8,13.9,-0.3,0.79,1,1,0,1,0,0,1,8,12,1,1,28,5,9,6,Dropout
34,0,0,15.5,2.8,-4.06,1,0,0,0,1,0,2,12,7,1,19,24,10,10,1,Dropout
22,0,0,10.8,1.4,1.74,1,1,0,1,1,0,1,13,7,1,3,3,4,3,1,Dropout
39,6,6,12.4,0.5,1.79,1,0,0,1,1,0,2,12,11,12,13,14,10,6,2,Graduate
18,6,6,7.6,2.6,0.32,1,1,0,1,1,1,1,1,12,1,22,27,10,10,1,Graduate
21,6,6,8.9,1.4,3.51,1,1,0,1,1,1,1,1,5,1,22,27,10,10,2,Graduate
34,0,0,10.8,1.4,1.74,1,0,0,1,1,0,2,12,6,1,22,27,12,11,1,Dropout
22,6,6,16.2,0.3,-0.92,1,0,0,1,1,1,1,15,4,14,22,27,10,10,1,Graduate
31,3,0,16.2,0.3,-0.92,1,0,0,1,1,0,1,12,4,1,1,27,5,8,1,Dropout
19,4,0,10.8,1.4,1.74,1,1,0,0,1,0,1,9,16,1,23,27,6,10,3,Dropout
19,0,0,10.8,1.4,1.74,1,0,0,1,1,0,1,8,11,1,23,1,6,10,5,Dropout
31,0,0,15.5,2.8,-4.06,1,0,0,1,1,0,1,12,13,12,22,27,10,11,1,Dropout
19,3,3,13.9,-0.3,0.79,1,1,0,1,0,0,1,3,9,1,13,28,6,7,1,Enrolled
30,0,0,9.4,-0.8,-3.12,1,0,0,1,0,0,2,12,14,1,22,14,10,10,2,Dropout
20,7,8,11.1,0.6,2.02,1,1,0,1,0,1,1,16,12,1,22,28,4,4,1,Graduate
18,7,8,12.4,0.5,1.79,1,1,0,1,0,1,1,8,12,1,13,28,8,8,1,Graduate
31,3,3,10.8,1.4,1.74,0,0,0,1,0,0,4,12,17,1,22,27,6,6,1,Dropout
19,3,4,7.6,2.6,0.32,1,1,0,1,0,0,1,8,11,1,13,1,10,5,1,Dropout
43,0,0,8.9,1.4,3.51,0,0,0,1,0,1,4,12,3,1,22,27,10,8,1,Dropout
20,6,6,13.9,-0.3,0.79,1,1,0,1,0,1,1,8,11,1,23,28,10,9,2,Graduate
19,8,8,9.4,-0.8,-3.12,1,1,0,1,0,1,1,1,12,1,1,1,6,10,2,Graduate
22,3,0,9.4,-0.8,-3.12,1,0,0,1,0,0,1,1,14,1,3,1,2,8,1,Dropout
26,7,7,16.2,0.3,-0.92,0,0,0,1,0,0,1,1,3,1,3,1,2,8,1,Graduate
19,5,5,10.8,1.4,1.74,1,1,0,1,0,1,1,9,9,1,13,14,6,9,1,Graduate
29,6,6,12.7,3.7,-1.7,1,1,0,1,0,0,1,4,12,3,13,3,5,3,1,Dropout
20,0,2,8.9,1.4,3.51,1,0,0,1,0,0,1,6,13,1,3,14,14,29,1,Enrolled
38,5,5,9.4,-0.8,-3.12,0,0,0,1,0,1,4,1,17,1,22,27,10,8,1,Enrolled
41,12,9,15.5,2.8,-4.06,1,0,0,1,0,0,1,12,4,1,22,27,10,6,1,Graduate
19,6,6,12.7,3.7,-1.7,1,1,0,1,0,0,1,1,12,1,13,28,5,10,6,Dropout
19,6,6,10.8,1.4,1.74,1,0,1,1,0,0,1,1,5,1,1,28,5,6,1,Graduate
43,3,0,16.2,0.3,-0.92,1,0,0,1,0,0,4,4,12,3,3,14,3,4,1,Dropout
19,5,5,10.8,1.4,1.74,1,1,0,1,0,0,1,8,8,1,23,27,10,8,1,Graduate
19,12,10,8.9,1.4,3.51,1,1,0,1,1,1,1,1,2,1,13,28,10,9,1,Enrolled
18,8,8,9.4,-0.8,-3.12,1,1,0,1,1,0,1,1,12,1,2,14,4,10,6,Graduate
19,0,0,16.2,0.3,-0.92,1,1,0,1,1,0,1,1,2,1,3,3,3,3,1,Dropout
38,0,0,9.4,-0.8,-3.12,0,0,0,1,1,0,2,12,3,12,19,24,1,1,1,Dropout
37,0,0,16.2,0.3,-0.92,1,1,0,1,1,0,2,4,8,2,13,14,5,9,1,Dropout
26,6,5,10.8,1.4,1.74,1,1,0,1,0,1,1,12,14,1,1,14,5,11,1,Graduate
21,1,5,12.7,3.7,-1.7,1,1,0,1,0,1,1,8,10,1,22,27,10,10,1,Enrolled
18,6,6,8.9,1.4,3.51,1,1,0,1,0,1,1,1,6,1,1,14,10,10,3,Graduate
18,7,7,16.2,0.3,-0.92,1,0,0,1,0,0,1,1,16,1,3,14,3,4,1,Graduate
18,5,5,9.4,-0.8,-3.12,1,0,0,1,0,0,1,1,6,1,3,1,3,5,1,Graduate
19,6,6,15.5,2.8,-4.06,1,0,0,1,0,0,1,8,10,1,23,1,10,5,1,Graduate
18,5,6,11.1,0.6,2.02,1,1,0,1,0,0,1,1,15,1,13,14,10,10,1,Graduate
18,7,7,12.7,3.7,-1.7,1,1,0,1,0,0,1,8,12,1,2,28,4,9,2,Enrolled
19,6,6,8.9,1.4,3.51,1,0,1,1,0,1,1,8,10,1,23,28,29,44,1,Graduate
19,0,0,16.2,0.3,-0.92,1,0,0,1,0,0,1,1,12,1,13,28,8,9,1,Dropout
18,6,4,12.7,3.7,-1.7,1,1,0,1,0,1,1,1,11,1,13,1,10,9,1,Graduate
18,7,7,12.7,3.7,-1.7,1,0,0,1,0,0,2,1,12,1,1,1,10,11,1,Graduate
20,7,7,10.8,1.4,1.74,1,1,0,1,0,1,1,1,12,1,23,27,10,8,1,Graduate
22,6,7,8.9,1.4,3.51,1,0,0,1,0,1,1,17,13,16,1,14,5,6,1,Graduate
18,0,0,7.6,2.6,0.32,1,0,0,1,0,0,1,1,8,1,19,1,1,1,1,Dropout
19,6,6,12.4,0.5,1.79,1,1,0,1,0,1,1,8,11,1,23,14,8,8,4,Graduate
20,4,3,7.6,2.6,0.32,1,1,0,0,0,1,1,1,11,1,22,27,10,10,1,Dropout
19,5,6,10.8,1.4,1.74,1,0,0,1,0,0,1,14,5,1,2,3,4,3,1,Enrolled
20,6,6,8.9,1.4,3.51,1,1,0,1,0,1,1,1,15,1,22,27,6,6,2,Graduate
28,4,4,11.1,0.6,2.02,1,0,0,1,0,0,1,12,6,1,3,14,3,10,1,Dropout
